-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.178.170, port 52294
[  6] local 192.168.178.117 port 5201 connected to 192.168.178.170 port 56875
[ ID] Interval           Transfer     Bandwidth       Jitter    Lost/Total Datagrams
iperf3: OUT OF ORDER - incoming packet = 108123 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108124 and received packet = 109219 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108125 and received packet = 109219 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108126 and received packet = 109219 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108127 and received packet = 109219 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108128 and received packet = 109219 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108129 and received packet = 109219 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108130 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108131 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108132 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108133 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108134 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108135 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108136 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108137 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108138 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108139 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108140 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108141 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108142 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108143 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108144 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108145 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108146 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108147 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108148 and received packet = 109248 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108149 and received packet = 109254 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108150 and received packet = 109254 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108151 and received packet = 109254 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108152 and received packet = 109254 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108153 and received packet = 109254 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108154 and received packet = 109254 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108155 and received packet = 109266 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108156 and received packet = 109266 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108157 and received packet = 109266 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108158 and received packet = 109266 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108159 and received packet = 109266 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108160 and received packet = 109266 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108161 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108162 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108163 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108164 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108165 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108166 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108167 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108168 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108169 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108170 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108171 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108172 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108173 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108174 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108175 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108176 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108177 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108178 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108179 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108180 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108181 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108182 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108183 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108184 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108185 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108186 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108187 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108188 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108189 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108190 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108191 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108192 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108193 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108194 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108195 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108196 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108197 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108198 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108199 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108200 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108201 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108202 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108203 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108204 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108205 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108206 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108207 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108208 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108209 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108210 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108211 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108212 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108213 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108214 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108215 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108216 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108217 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108218 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108219 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108220 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108221 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108222 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108223 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108224 and received packet = 109276 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108225 and received packet = 109278 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108226 and received packet = 109278 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108227 and received packet = 109278 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108228 and received packet = 109278 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108229 and received packet = 109278 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108230 and received packet = 109278 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108231 and received packet = 109278 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108232 and received packet = 109278 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108233 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108234 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108235 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108236 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108237 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108238 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108239 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108240 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108241 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108242 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108243 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108244 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108245 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108246 and received packet = 109313 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108247 and received packet = 109318 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108248 and received packet = 109318 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108249 and received packet = 109318 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108250 and received packet = 109318 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108251 and received packet = 109318 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108252 and received packet = 109318 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108253 and received packet = 109318 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108254 and received packet = 109318 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108255 and received packet = 109318 AND SP = 6
[  6] 166.01-167.00 sec   570 KBytes  4.70 Mbits/sec  4.307 ms  0/255 (0%)  
[  6] 167.00-168.00 sec   279 KBytes  2.28 Mbits/sec  12.284 ms  2/198 (1%)  
[  6] 168.00-169.00 sec  72.7 KBytes   595 Kbits/sec  23.498 ms  11/62 (18%)  
[  6] 169.00-170.01 sec  18.5 KBytes   152 Kbits/sec  57.864 ms  12/25 (48%)  
[  6] 170.01-171.01 sec   107 KBytes   869 Kbits/sec  8.445 ms  4/79 (5.1%)  
[  6] 171.01-172.00 sec  27.1 KBytes   224 Kbits/sec  20.943 ms  1/20 (5%)  
[  6] 172.00-173.01 sec  4.28 KBytes  34.9 Kbits/sec  76.571 ms  5/8 (62%)  
[  6] 173.01-174.01 sec  11.4 KBytes  93.6 Kbits/sec  101.764 ms  7/15 (47%)  
[  6] 174.01-175.00 sec  57.0 KBytes   469 Kbits/sec  30.661 ms  25/65 (38%)  
[  6] 175.00-176.01 sec  11.4 KBytes  92.7 Kbits/sec  79.140 ms  6/14 (43%)  
[  6] 176.01-177.01 sec  1.43 KBytes  11.7 Kbits/sec  133.639 ms  25/26 (96%)  
[  6] 177.01-178.00 sec  0.00 Bytes  0.00 bits/sec  133.639 ms  0/0 (0%)  
[  6] 178.00-179.00 sec  0.00 Bytes  0.00 bits/sec  133.639 ms  0/0 (0%)  
[  6] 179.00-180.00 sec  17.1 KBytes   141 Kbits/sec  153.401 ms  49/61 (80%)  
[  6] 180.00-181.01 sec  5.70 KBytes  46.1 Kbits/sec  181.106 ms  6/10 (60%)  
[  6] 181.01-182.01 sec  0.00 Bytes  0.00 bits/sec  181.106 ms  0/0 (0%)  
[  6] 182.01-183.01 sec  4.28 KBytes  35.1 Kbits/sec  241.662 ms  8/11 (73%)  
[  6] 183.01-184.00 sec   141 KBytes  1.17 Mbits/sec  2.947 ms  3/102 (2.9%)  
[  6] 184.00-185.01 sec   957 KBytes  7.76 Mbits/sec  95.630 ms  1/672 (0.15%)  
[  6] 185.01-186.00 sec   650 KBytes  5.38 Mbits/sec  5.570 ms  1/457 (0.22%)  
[  6] 186.00-187.01 sec   961 KBytes  7.84 Mbits/sec  1.847 ms  0/674 (0%)  
[  6] 186.00-187.01 sec   961 KBytes  7.84 Mbits/sec  1.847 ms  0/674 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Jitter    Lost/Total Datagrams
[  6]   0.00-187.01 sec  0.00 Bytes  0.00 bits/sec  1.607 ms  1672/111971 (1.5%)  
[SUM]  0.0-187.0 sec  907 datagrams received out-of-order
iperf3: the client has terminated
